timestamp,employer,location,job_title,years_at_employer,years_of_experience,salary,signing_bonus,annual_bonus,annual_stock_bonus,gender,additional_comments
2016-03-21 13:41:00,Series E Funded > $100m,San Francisco,CTO,2.0,10.0,310000.0,0.0,85000.0,45000.0,Male,
2016-03-21 13:41:00,,Wisconsin,System Administrator,5.0,5.0,59000.0,0.0,0.0,0.0,Male,"Smalltown, USA."
2016-03-21 13:41:00,Midstage Startup,"San Francisco, CA",Software Developer,1.0,1.0,120000.0,0.0,12000.0,1000.0,Male,
2016-03-21 13:41:00,Microsoft,"Redmond, WA",Software Developer,2.0,2.0,120000.0,8000.0,8000.0,8000.0,Male,
2016-03-21 13:42:00,City of College Station,"College Station, TX",Systems Analyst,1.0,2.0,51000.0,0.0,0.0,0.0,Male,
2016-03-21 13:42:00,,"Vancouver, BC",Software Developer,2.0,4.0,48000.0,0.0,500.0,0.0,Male,
2016-03-21 13:42:00,Dukker,4chinz,Professional hoe,40.0,55.0,120.0,120.0,12.0,12.0,I identify as attack helicopter,OP is a faggot
2016-03-21 13:42:00,Xoom,SF,Software Engineer,4.0,4.0,125000.0,0.0,0.0,10000.0,Male,
2016-03-21 13:42:00,Harvard University,"Cambridge, MA",Graduate Student / Research Assistant,6.0,6.0,32000.0,0.0,0.0,0.0,Male,"Work over 80 h a week, 7 days a week. Life of a graduate student!"
2016-03-21 13:42:00,Google,Mountain View,Software Engineer,2.0,5.0,140000.0,30000.0,50000.0,50000.0,Male,
2016-03-21 13:42:00,,UK,Frontend Developer,2.0,10.0,34000.0,0.0,0.0,0.0,Male,
2016-03-21 13:43:00,Linklaters,New York City,IT Support Engineer,0.0,6.0,50000.0,0.0,0.0,0.0,Male,"Position is a physical Help Desk. Lot's of working perks. Stocked Pantries with teas, coffees, espressos for free. Every Friday there is a 'Drink Carts' misc snack food and drinks (alcoholic and non). Every Month there is a Popcorn day. Plus more working perks."
2016-03-21 13:43:00,Small Startup,San Francisco,Senior Security Researcher,2.0,13.0,155000.0,0.0,0.0,0.0,Male,
2016-03-21 13:43:00,NetSuite,"Oklahoma City, OK",Sr. Software Engineer II,1.0,15.0,120000.0,0.0,0.0,10000.0,Male,
2016-03-21 13:43:00,Poop Works,San Francisco,CTO,2.0,10.0,190000.0,25000.0,25000.0,25000.0,Male,
2016-03-21 13:43:00,Netlight Consulting,"Stockholm, Sweden",Consultant,1.0,2.0,52200.0,0.0,0.0,0.0,Male,
2016-03-21 13:43:00,Large German Energy Company,Nordrhein-Westfalen,Platform Engineer,2.0,4.0,42000.0,0.0,3000.0,0.0,Male,
2016-03-21 13:44:00,,Houston,Software Consultant,2.0,4.0,90000.0,5000.0,0.0,0.0,Male,10-20% guaranteed pay raise per year
2016-03-21 13:44:00,Salesforce,San francisco,Lead member of technical staff,0.0,5.0,190000.0,15000.0,30000.0,37000.0,Male,
2016-03-21 13:44:00,IBM Watson Research,"Yorktown,NY",Research Intern,1.0,0.0,100000.0,0.0,0.0,0.0,Male,
2016-03-21 13:44:00,Amazon,"Seattle, WA",Software Development Engineer II,2.0,4.0,121000.0,38000.0,0.0,10500.0,Male,
2016-03-21 13:45:00,Yahoo,SF,Software Engineer,3.0,5.0,157500.0,0.0,5000.0,80000.0,Male,
2016-03-21 13:45:00,,"San Mateo, CA",software engineer,1.0,1.0,100000.0,0.0,0.0,0.0,Male,
2016-03-21 13:45:00,Intel,Hillsboro,Device yield engineer,0.0,0.0,117000.0,8000.0,13000.0,1000.0,Male,
2016-03-21 13:46:00,D-wave,Vancouver BC,Algorithmic Software Developer,1.0,3.0,90000.0,0.0,0.0,0.0,Male,
2016-03-21 13:46:00,Meltwater,Sweden,Developer,0.0,6.0,56000.0,0.0,4000.0,0.0,Male,
2016-03-21 13:46:00,,"Santa Monica, Ca",DevOps Engineer,1.0,8.0,157000.0,0.0,5000.0,0.0,Male,
2016-03-21 13:46:00,"Wyle, Inc.","Lexington Park, MD",Software Engineer,3.0,7.0,79000.0,0.0,0.0,0.0,Male,
2016-03-21 13:46:00,,,CTO,0.0,0.0,43000.0,0.0,0.0,0.0,Male,Early stage startup
2016-03-21 13:46:00,Lockheed Martin,"Austin, TX",Senior Business Analyst,3.0,7.0,99500.0,0.0,4000.0,0.0,Male,
2016-03-21 13:46:00,An Unnamed Advertising Agency,"Halifax, NS, Canada",DevOps Lead,1.0,3.0,53000.0,0.0,1500.0,0.0,Male,
2016-03-21 13:46:00,Logic Technology Inc,"Schenectady, NY",Technical Director,12.0,13.0,93500.0,0.0,15000.0,0.0,Male,
2016-03-21 13:46:00,self,"washington, dc",independent software engineer,6.0,14.0,230000.0,0.0,0.0,0.0,Male,
2016-03-21 13:46:00,JP Morgan,London,Associate Developer,1.0,5.0,74000.0,0.0,15000.0,0.0,Male,
2016-03-21 13:46:00,Government/Higher Education,Arizona,Developer / System Analyst,3.0,6.0,46000.0,0.0,0.0,0.0,Male,Job duties are likely the same as a full stack web developer in private industry.
2016-03-21 13:46:00,,Remote (US),Software Developer,3.0,8.0,108000.0,0.0,10000.0,0.0,Male,
2016-03-21 13:46:00,,,Application Developer,3.0,3.0,100000.0,10000.0,10000.0,0.0,Male,
2016-03-21 13:47:00,,Toronto,Senior Software Engineer,1.0,5.0,120000.0,5000.0,10.0,0.0,Male,
2016-03-21 13:47:00,Google,NYC,Software Engineer,10.0,20.0,152000.0,0.0,27000.0,50000.0,Male,
2016-03-21 13:47:00,,"Grand Rapids, MI",Mobile Application Developer,2.0,3.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 13:47:00,Code for America,San Francisco,Designer,1.0,8.0,96000.0,0.0,0.0,0.0,Male,
2016-03-21 13:47:00,AECOM,"Richmond, KY",Automation Engineer,4.0,17.0,112000.0,0.0,0.0,0.0,Male,
2016-03-21 13:47:00,,"Los Angeles, CA",Software Engineer,1.0,3.0,70000.0,0.0,0.0,0.0,Male,
2016-03-21 13:47:00,Business Insider,"New York, NY",Director of Infrastructure,1.0,0.0,125000.0,0.0,10000.0,0.0,Male,
2016-03-21 13:47:00,TIBCO Software,Palo Alto,Architect / Principal Engineer,8.0,10.0,140000.0,0.0,10000.0,0.0,Male,
2016-03-21 13:47:00,Financial Software Company,"Washington, DC",Software Engineer,2.0,4.0,140000.0,0.0,0.0,0.0,Male,
2016-03-21 13:48:00,SecretSecretSecret,Canada,Team Lead,3.0,6.0,72600.0,0.0,0.0,90000.0,Male,
2016-03-21 13:53:00,Consulting Company,"Chicago, IL",DevOps Engineer,3.0,6.0,95000.0,0.0,0.0,0.0,Male,Consulting for a Fortune 500 company
2016-03-21 13:48:00,Microsoft,Seattle,Software Engineer,0.0,0.0,106000.0,60000.0,10000.0,20000.0,Male,New Grad
2016-03-21 13:48:00,Freelance,Amsterdam,Software engineer,2.0,10.0,90000.0,0.0,0.0,0.0,Male,
2016-03-21 13:48:00,Facebook,Menlo Park,Software engineer,8.0,15.0,420420.0,6969.0,4200.0,690069.0,Female,
2016-03-21 13:48:00,18F,New York city,Innovation Specialist,0.0,7.0,145000.0,0.0,0.0,0.0,Male,
2016-03-21 13:48:00,Logic Technology,"Schenectady, NY",Technical Director,12.0,13.0,73000.0,0.0,5000.0,0.0,Male,
2016-03-21 13:49:00,,"Seattle, WA",Senior Software Engineer,1.0,12.0,150000.0,0.0,0.0,0.0,Male,
2016-03-21 13:49:00,Capital One,Toronto,Senior Software Engineer,1.0,7.0,95000.0,0.0,6000.0,8000.0,Male,
2016-03-21 13:49:00,,,Softwar Engineer,3.0,3.0,85000.0,0.0,3500.0,0.0,Male,
2016-03-21 13:49:00,Luminoso,"Cambridge, MA",Software Engineer,1.0,2.0,75000.0,0.0,0.0,0.0,Male,
2016-03-21 13:49:00,Startup,"San Francisco (Palo Alto), CA",Software Engineer,1.0,3.0,100000.0,2500.0,1500.0,0.0,Male,2% equity over 4 years
2016-03-21 13:50:00,Google,New York,Software Engineer,1.0,1.0,115000.0,15000.0,15000.0,45000.0,Male,
2016-03-21 13:50:00,google,san francisco,CTO Google rail product,5.0,12.0,356000.0,190000.0,70000.0,0.0,Male,
2016-03-21 13:50:00,,San Francisco,Senior Software Engineer,1.0,3.0,128000.0,5000.0,500.0,0.0,,
2016-03-21 13:50:00,,"Boston, MA",NOC Manager,1.0,10.0,125000.0,0.0,12500.0,0.0,Male,
2016-03-21 13:50:00,Tableau Software,Seattle,Senior Software Engineer,5.0,5.0,135000.0,300000.0,13500.0,120000.0,Male,
2016-03-21 13:50:00,RefME,London,Head of Mobile,2.0,2.0,45000.0,0.0,0.0,30000.0,Male,
2016-03-21 13:50:00,,"Melbourne, VIC, AU",Senior consultant,2.0,15.0,120000.0,0.0,0.0,0.0,Male,
2016-03-21 13:50:00,Enterprise Software Company,"Pleasanton, CA",Front end developer,1.0,15.0,105000.0,0.0,0.0,15000.0,Female,
2016-03-21 13:51:00,,,Senior Software Developer,1.0,4.0,107000.0,0.0,12000.0,0.0,Male,
2016-03-21 13:51:00,,san diego,web developer,1.0,6.0,70000.0,0.0,0.0,0.0,Male,
2016-03-21 13:51:00,,"Waterloo, ON",QA Developer,5.0,6.0,80000.0,0.0,5000.0,800.0,Male,
2016-03-21 13:51:00,S,P,AWS Solutions Architect,2.0,10.0,54000.0,0.0,0.0,0.0,Male,
2016-03-21 13:51:00,,,Senior Software Engineer,6.0,10.0,120000.0,0.0,0.0,0.0,Male,
2016-03-21 13:52:00,Gg,Dsvao,Pres,20.0,35.0,75000.0,2000.0,3000.0,0.0,Male,
2016-03-21 13:52:00,,"Seattle, WA",Front end Developer,0.0,2.0,80000.0,0.0,0.0,0.0,Male,
2016-03-21 13:52:00,,"Boston, MA",Software Engineer,2.0,6.0,93000.0,0.0,0.0,0.0,Female,
2016-03-21 13:53:00,,"New York, NY",Director of Engineering,6.0,9.0,170000.0,5000.0,0.0,100000.0,Male,
2016-03-21 13:53:00,IAC Applications,"Yonkers, NY",Senior Engineer,10.0,16.0,124000.0,3000.0,10000.0,0.0,Male,
2016-03-21 13:53:00,Bloomberg,New York City,Software Engineer,0.0,0.0,117000.0,0.0,17000.0,0.0,Male,Starting later this year...
2016-03-21 13:53:00,Squaretrade,San Francisco,Senior Software Engineer,1.0,10.0,135000.0,5000.0,0.0,0.0,Male,
2016-03-21 13:53:00,,Sweden,System Developer,4.0,12.0,55000.0,0.0,5000.0,0.0,Male,Guess I should move to the US
2016-03-21 13:54:00,iversity,Berlin,JavaScript Developer,2.0,3.0,35000.0,0.0,0.0,0.0,Male,
2016-03-21 13:54:00,,"Olympia, WA",Sr DevOps,8.0,15.0,110000.0,0.0,15000.0,0.0,Male,
2016-03-21 13:54:00,Google,Mountain View,SWE,0.0,5.0,135000.0,30000.0,20000.0,60000.0,Male,
2016-03-21 13:54:00,Move2,Sao Paulo,Developer,2.0,7.0,120000.0,0.0,0.0,0.0,Male,
2016-03-21 13:55:00,,"Atlanta, GA",Principal Engineer,6.0,12.0,136000.0,0.0,12000.0,0.0,Male,
2016-03-21 13:57:00,,"Denver, CO",Software Engineer,0.0,4.0,120000.0,0.0,0.0,0.0,Male,
2016-03-21 13:55:00,,"Austin, TX",Software Architect,3.0,4.0,95000.0,0.0,4000.0,0.0,Male,
2016-03-21 13:55:00,,Paris,Project Manager,11.0,0.0,50000.0,0.0,5000.0,0.0,Male,
2016-03-21 13:55:00,,San Francisco,Electrical Engineer,0.0,0.0,100000.0,15000.0,0.0,50000.0,Male,
2016-03-21 13:55:00,,,Programmer/Analyst,1.0,2.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 13:56:00,WPP,New York,Executive Director of User Experience,2.0,18.0,195000.0,15000.0,10.0,0.0,Male,
2016-03-21 13:56:00,Square,"San Francisco, CA",Software Engineer,3.0,4.0,110000.0,0.0,0.0,250000.0,Male,Annual stock value will be much lower after 4 years
2016-03-21 13:56:00,CHS,,Analyst,4.0,16.0,73000.0,0.0,1000.0,0.0,Male,
2016-03-21 13:56:00,,"Portland, OR",Sr Quality Engineer,3.0,8.0,72000.0,0.0,0.0,0.0,Male,
2016-03-21 13:56:00,,New York,Director of Product,5.0,5.0,115000.0,0.0,0.0,30000.0,Male,
2016-03-21 13:57:00,Amazon,,SDE2,3.0,15.0,125000.0,20000.0,0.0,50000.0,Male,
2016-03-21 13:57:00,,"Regina, SK",Engineer,3.0,5.0,82500.0,0.0,6000.0,0.0,Male,
2016-03-21 13:57:00,,"Chandler, AZ",Systems Engineer,1.0,5.0,73000.0,0.0,0.0,2700.0,Male,
2016-03-21 13:58:00,Intuit,San Francisco,Software Engineer II,1.0,1.0,110000.0,5000.0,10000.0,15000.0,Male,
2016-03-21 13:58:00,Online Training Company,Ireland,Software Development Manager,1.0,10.0,70000.0,0.0,30000.0,0.0,Male,
2016-03-21 13:58:00,test,test,CEO,2.0,4.0,300000.0,10000.0,33333.0,22333.0,Male,none
2016-03-21 13:58:00,,"Minneapolis, MN",Senior Software Engineer,1.0,21.0,135000.0,0.0,500.0,0.0,Male,
2016-03-21 13:58:00,Amazon.com,Seattle,SDE I,2.0,2.0,101000.0,25000.0,0.0,25000.0,Male,
2016-03-21 13:58:00,medium sized ISV,"Montreal, Quebec, Canada",Application Analyst,6.0,16.0,81500.0,0.0,3000.0,0.0,Male,
2016-03-21 13:59:00,Microsoft,Seattle,Program Manager II,3.0,3.0,124000.0,5000.0,13000.0,19000.0,Male,
2016-03-21 13:59:00,Startup,Mississippi,Software Developer,2.0,3.0,49000.0,0.0,700.0,0.0,Male,
2016-03-21 13:59:00,,Cambridge UK,Mechanical Engineer,2.0,5.0,34000.0,0.0,1500.0,0.0,Male,Salary in GBP
2016-03-21 13:59:00,Sef,"San Francisco, CA",Founder,1.0,20.0,0.0,0.0,0.0,0.0,Male,Kill me
2016-03-21 13:59:00,Google,Mountain View,Software engineer,2.0,2.0,110000.0,0.0,18000.0,55000.0,Male,
2016-03-21 14:00:00,Stanford University,"Stanford, CA",Graduate student researcher,6.0,0.0,32000.0,0.0,0.0,0.0,Male,
2016-03-21 14:00:00,X,Bosnia,Senior developer,5.0,7.0,300000.0,0.0,0.0,0.0,Male,
2016-03-21 14:00:00,,NYC,Senior Developer,4.0,8.0,150000.0,0.0,14000.0,10000.0,Male,
2016-03-21 14:00:00,Careworks Tech,"Columbus, OH",Lead Front-end Web Developer,2.0,5.0,77957.56,0.0,0.0,0.0,Male,
2016-03-21 14:01:00,Sacramento County,"Sacramento, CA",IT Analyst I,1.0,4.0,61000.0,0.0,0.0,0.0,Male,
2016-03-21 14:01:00,Unnamed Pre-Series A Startup,"Cologne, Germany",Software Engineer,0.0,2.0,48000.0,0.0,4000.0,0.0,Male,
2016-03-21 14:01:00,,"New York, NY",iOS Engineer,1.0,3.0,128000.0,27500.0,15000.0,50000.0,Male,
2016-03-21 14:01:00,NIEHS,"Durham, NC",Software Developer,1.0,2.0,68000.0,0.0,0.0,0.0,Male,
2016-03-21 14:01:00,NetSpend,"Austin, TX",Front-End Developer,1.0,1.0,72000.0,0.0,5500.0,0.0,Male,
2016-03-21 14:01:00,,"Montreal, Canada",Web Developer,1.0,4.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 14:01:00,,San Francisco,Frontend Developer,1.0,2.0,125000.0,0.0,0.0,0.0,Male,
2016-03-21 14:01:00,,"Portland, OR",Software Engineer,1.0,15.0,92000.0,0.0,1500.0,0.0,Male,
2016-03-21 14:01:00,,Maine,Senior SW Dev,5.0,10.0,65000.0,0.0,1000.0,0.0,Male,
2016-03-21 14:02:00,,"Toronto, ON",Software Engineer,1.0,8.0,98000.0,0.0,0.0,0.0,Male,
2016-03-21 14:02:00,Ad-Tech,New York,Senior Data Analyst,2.0,8.0,110000.0,0.0,10000.0,0.0,Male,I still can't believe people pay me to do what I would be doing for fun anyway
2016-03-21 14:02:00,Open Access Publisher,London,Technical Architect,2.0,4.0,60000.0,0.0,0.0,1000.0,Male,
2016-03-21 14:03:00,DEKA Research,"Manchester, NH",Software Engineer,3.0,5.0,69000.0,2000.0,3000.0,0.0,Male,
2016-03-21 14:03:00,,"Lausanne, Switzerland",Software Developer,1.0,1.0,70000.0,0.0,0.0,0.0,Male,"After a 4 years apprenticeship, PHP, .NET, MySQL, SQL Server"
2016-03-21 14:03:00,SiteCrafting,Tacoma,Web Application Developer,1.0,5.0,52500.0,0.0,0.0,0.0,Male,Tacoma has a relatively low cost of living...but still...
2016-03-21 14:03:00,Instructure,Salt Lake City,Software Engineer,0.0,1.0,75000.0,0.0,0.0,20000.0,Male,
2016-03-21 14:03:00,Domo,"American Fork, UT",Account Executive,1.0,5.0,80000.0,25000.0,140000.0,50000.0,Male,
2016-03-21 14:03:00,,"Missor, USA",Software Developer,1.0,1.0,45000.0,0.0,0.0,0.0,Male,
2016-03-21 14:04:00,,"Santa Clara, CA",Senior Software Engineer,4.0,9.0,140000.0,0.0,0.0,100000.0,Male,
2016-03-21 14:04:00,Insureon Inc.,Chicago,Sr Full-Stack Develop,1.0,7.0,85000.0,0.0,0.0,0.0,Male,
2016-03-21 14:04:00,COMPAS Technology LLC,San Francisco,Full Stack Software Engineer,1.0,3.0,75000.0,0.0,7500.0,0.0,Male,
2016-03-21 14:04:00,Facebook,Menlo Park,Software Engineer,0.0,2.0,145000.0,10000.0,14500.0,0.0,Male,
2016-03-21 14:04:00,,San Francisco,Engineering Manager,0.0,5.0,141000.0,0.0,0.0,30000.0,Male,
2016-03-21 14:04:00,,San Francisco,iOS Developer,2.0,4.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:04:00,AOL,Los Angeles,Senior Product Manager,1.0,3.0,120000.0,0.0,12000.0,5000.0,Male,
2016-03-21 14:04:00,Infosys,Chicago,Technology Architect,7.0,12.0,90000.0,0.0,10.0,0.0,Male,
2016-03-21 14:05:00,,New York,Lead Developer,1.0,2.0,135000.0,0.0,0.0,0.0,Male,
2016-03-21 14:05:00,,"Boca Raton, FL",Senior Network Engineer,9.0,12.0,82000.0,0.0,8000.0,0.0,Male,
2016-03-21 14:05:00,Large Retailer,"New York, NY",Interactive Designer,4.0,9.0,67000.0,0.0,0.0,0.0,Male,
2016-03-21 14:06:00,Twitter,New York City,Senior Software Engineer,2.0,15.0,155000.0,0.0,0.0,325000.0,Male,
2016-03-21 14:06:00,,,iOS Developer,3.0,3.0,12000.0,0.0,0.0,0.0,Male,"Australian living in third-world county, haha!"
2016-03-21 14:06:00,,Chicago,Software Engineer,2.0,3.0,50000.0,0.0,0.0,0.0,Male,"H1B, no I'm not stealing any job. it's a startup"
2016-03-21 14:06:00,Salesforce.com,Seattle,Lead Member of Technical Staff,5.0,10.0,150000.0,0.0,15000.0,30000.0,Male,I love working here.
2016-03-21 14:06:00,Consulting LLC,Midwest,Technical Architect,3.0,0.0,92000.0,0.0,10000.0,0.0,Male,
2016-03-21 14:06:00,,,Designer,5.0,10.0,23000.0,0.0,0.0,20000.0,Male,
2016-03-21 14:06:00,Costco,Issaquah,Analyst,3.0,15.0,110000.0,0.0,0.0,0.0,Female,
2016-03-21 14:07:00,,Boston,IT Service Desk Manager,2.0,5.0,52000.0,0.0,0.0,0.0,Male,
2016-03-21 14:07:00,,"Manchester, UK",Second Line Support Analyst,1.0,2.0,23000.0,0.0,400.0,0.0,Male,Values in GBP
2016-03-21 14:07:00,,Seattle,IT Specialist,1.0,4.0,58000.0,0.0,0.0,0.0,Male,
2016-03-21 14:07:00,,Ottawa,Software Developer,3.0,15.0,82000.0,0.0,10000.0,0.0,Male,
2016-03-21 14:07:00,Ericsson,Ireland,Software Engineer,1.0,4.0,40000.0,0.0,0.0,0.0,Male,
2016-03-21 14:07:00,Google,Sydney,SWE,5.0,15.0,130000.0,0.0,20000.0,40000.0,Male,
2016-03-21 14:08:00,,"Plano, TX",Senior IOS Engineer,1.0,7.0,115000.0,0.0,7.0,0.0,Male,
2016-03-21 14:08:00,Self-Employed,DC-VA-MD area,Consultant,3.0,3.0,300000.0,0.0,0.0,40000.0,Male,Annual base pay is average between last year's revenue and this year's expected revenue
2016-03-21 14:08:00,,,Marketing Manager,2.0,5.0,75000.0,0.0,0.0,60000.0,Male,
2016-03-21 14:08:00,Freelance,Peru,Software Engineer,2.0,5.0,200000.0,0.0,0.0,40000.0,Male,Rough (low end) estimate on salary. Hard to predict. Depends on workflow
2016-03-21 14:09:00,"Square, Inc",San Francisco,Software Engineer,3.0,3.0,115000.0,0.0,0.0,60000.0,Male,White guy here
2016-03-21 14:09:00,,"Toronto, ON",Software Developer,1.0,4.0,72000.0,0.0,0.0,0.0,Male,
2016-03-21 14:09:00,,Upstate New York,Jr Engineer,1.0,1.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 14:09:00,State Farm,"Phoenix, Az",Software Developer,1.0,2.0,63000.0,4000.0,6000.0,0.0,Male,
2016-03-21 14:10:00,B2B,Remote US,Senior Developer,11.0,14.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:10:00,,,Senior Software Engineer,1.0,10.0,170000.0,10000.0,30000.0,0.0,Male,"great environment and culture, work-life, etc"
2016-03-21 14:10:00,Facebook,,Software Engineer,1.0,2.0,105000.0,75000.0,10000.0,40000.0,,
2016-03-21 14:10:00,Shoretel,Milwaukee,Developer,4.0,8.0,80000.0,0.0,8000.0,0.0,Male,"Bonus is dependent on company performance, said to be ~10% of salary for most people, but as an aquisition I'm not even eligible until 2017."
2016-03-21 14:10:00,IBM,,Front End Engineer,1.0,4.0,90000.0,2000.0,500.0,0.0,Male,
2016-03-21 14:10:00,Johns Hopkins,Baltimore,PhD Student,4.0,2.0,24000.0,0.0,0.0,0.0,Male,
2016-03-21 14:10:00,Logmein,San Francisco,Senior Software Engineer,2.0,4.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:10:00,Google,New York City,Software Engineer II (Level 3),1.0,4.0,117500.0,0.0,18000.0,45000.0,Male,
2016-03-21 14:10:00,Twitter,"San Francisco, CA",Software Engineer,1.0,3.0,140000.0,0.0,0.0,50000.0,Male,
2016-03-21 14:11:00,Self,USA,Telecom Engineering Consultant,20.0,22.0,200000.0,0.0,0.0,0.0,Male,
2016-03-21 14:11:00,Audible,Newark,SDE 2,3.0,3.0,120000.0,15000.0,0.0,40000.0,Male,
2016-03-21 14:11:00,,"San Francisco, CA","Product Specialist, Sr",3.0,12.0,136000.0,0.0,12000.0,0.0,Male,
2016-03-21 14:11:00,,,Product Manager,2.0,15.0,175000.0,20000.0,20000.0,15000.0,Male,
2016-03-21 14:11:00,Facebook,North Carolina,Software Engineer,2.0,12.0,198000.0,25000.0,40000.0,100000.0,Male,
2016-03-21 14:11:00,-,"Brisbane, Australia",Senior Software Engineer,1.0,15.0,115000.0,0.0,0.0,0.0,Male,
2016-03-21 14:11:00,Civil Engineering Company,Memphis,Project Manager E.I,5.0,5.0,65000.0,0.0,0.0,0.0,Male,
2016-03-21 14:11:00,L-mobile Software Solutions GmbH,"Sulzbach an der Murr, Germany",Software Engineer,4.0,6.0,40000.0,0.0,0.0,0.0,Male,
2016-03-21 14:12:00,Bioinformatics company,Nijmegen,Internship,0.0,0.0,12000.0,0.0,0.0,0.0,Male,This is my final internship after which I will be graduating as a BS in Bioinformatics. The company has offered me a job for after graduation.
2016-03-21 14:12:00,Intel Corporation,"Folsom, CA",Application Developer,2.0,2.0,74000.0,6000.0,3000.0,15000.0,Male,
2016-03-21 14:12:00,sovrn holdings,"boulder, co",software engineer,1.0,6.0,105000.0,0.0,0.0,0.0,Male,
2016-03-21 14:12:00,,Philadelphia,Database Analyst,4.0,4.0,50000.0,0.0,0.0,0.0,Male,
2016-03-21 14:12:00,,"Montreal, Canada",Backend Web Developer,1.0,5.0,45000.0,0.0,2000.0,0.0,Male,
2016-03-21 14:12:00,Small Agency,Midwest,Web Developer,2.0,4.0,62000.0,0.0,0.0,0.0,Male,
2016-03-21 14:12:00,,"Kansas City, MO",Software Engineer,2.0,4.0,70000.0,0.0,1000.0,0.0,Male,"Looking for a better place, business has fallen on hard times and they can't even do a 5% annual pay increase."
2016-03-21 14:13:00,Midsized Company,Midwest,Data Architect,1.0,1.0,74000.0,0.0,3000.0,5000.0,Female,
2016-03-21 14:13:00,Amazon,"Santa Monica, CA",SDE I,1.0,1.0,95000.0,27000.0,0.0,15000.0,Male,
2016-03-21 14:13:00,DigitalOcean,Virginia,Ruby Engineer,1.0,10.0,130000.0,0.0,7000.0,15000.0,Male,
2016-03-21 14:13:00,Misc,Halifax,Data Scientist,1.0,1.0,55000.0,0.0,2000.0,0.0,Male,
2016-03-21 14:13:00,,Bay Area,Manager Information Systems,6.0,9.0,175000.0,0.0,15000.0,20000.0,Male,
2016-03-21 14:14:00,Photo hosting company,"Mountain View, CA",Engineer,3.0,13.0,150000.0,0.0,2000.0,0.0,Male,
2016-03-21 14:14:00,,Bay Area,SW Security Architect,6.0,6.0,170000.0,0.0,30000.0,250000.0,Male,
2016-03-21 14:14:00,,New York,Programmer,3.0,13.0,205000.0,0.0,0.0,0.0,Male,
2016-03-21 14:14:00,,Berlin,Software Engineer,1.0,0.0,42000.0,0.0,0.0,0.0,Male,
2016-03-21 14:14:00,IXL Learning,"San Mateo, CA",Sr. Software Engineer,3.0,4.0,125000.0,0.0,0.0,0.0,Male,
2016-03-21 14:14:00,MITRE,Bedford MA,Lead Software Systems Engineer,6.0,10.0,111500.0,3500.0,0.0,0.0,Male,
2016-03-21 14:14:00,Google,Seattle,SDE,0.0,0.0,110.0,5.0,15.0,45.0,Male,New Hire - College Grad (MS)
2016-03-21 14:15:00,Expedia,Seattle,Software Development Engineer II,3.0,3.0,105000.0,0.0,12000.0,0.0,Male,
2016-03-21 14:15:00,E commerce Company,"Boston, MA",Sr Engineer,4.0,12.0,135000.0,0.0,20000.0,0.0,Male,You wouldn't want to work here. I just do it for the $$.
2016-03-21 14:15:00,Startup,"Adelaide, Australia",Senior Software Engineer,4.0,15.0,85000.0,0.0,0.0,0.0,Male,
2016-03-21 14:15:00,Dish,"Denver, CO",Software Engineer,1.0,1.0,70000.0,0.0,0.0,0.0,Male,
2016-03-21 14:16:00,Teradata Corp,San Diego,Software Engineer,3.0,6.0,78000.0,0.0,300.0,0.0,Male,
2016-03-21 14:16:00,Datis HR Cloud,"Tampa, FL",Software Developer,0.0,15.0,115000.0,5000.0,2500.0,0.0,Male,
2016-03-21 14:16:00,Radius,San Francisco,Software Engineer,2.0,5.0,135000.0,0.0,0.0,30000.0,Male,
2016-03-21 14:16:00,Microsoft,"Redmond, WA",Software Engineer,7.0,7.0,144000.0,0.0,20000.0,10000.0,Male,
2016-03-21 14:17:00,Washington Post,"Washington, DC",Full Stack Developer,0.0,0.0,80000.0,5000.0,0.0,0.0,Male,
2016-03-21 14:17:00,,"New York, NY",Senior Software Engineer,1.0,12.0,135000.0,0.0,0.0,0.0,Male,
2016-03-21 14:17:00,SSU,Vancouver,Web Developer,1.0,5.0,550000.0,0.0,0.0,0.0,Male,
2016-03-21 14:18:00,inContact,"Salt Lake City, UT",Senior Software Engineer,4.0,7.0,95000.0,0.0,8000.0,0.0,Male,
2016-03-21 14:18:00,,"Norfolk, VA",Senior Software Engineer,6.0,8.0,103000.0,0.0,5000.0,0.0,Male,
2016-03-21 14:18:00,Accenture,Washington DC,Analyst,2.0,2.0,72000.0,5000.0,5000.0,1000.0,Male,
2016-03-21 14:18:00,,New York City,Senior Developer,2.0,7.0,112000.0,0.0,0.0,0.0,Male,
2016-03-21 14:19:00,client in HR,France - Lyon,Developer,1.0,1.0,25000.0,0.0,0.0,0.0,Male,
2016-03-21 14:19:00,,San Francisco,Software Engineer,1.0,3.0,110000.0,0.0,0.0,0.0,Male,
2016-03-21 14:19:00,ONERA,"Toulouse, France",PhD Candidate,4.0,5.0,32000.0,0.0,0.0,0.0,Male,PhD candidates dont get paid well
